2021-11-05 00:02:56.3335|INFO|Logger|Executing run #8
2021-11-05 00:02:56.3335|INFO|Logger|Chosen color for player: White
2021-11-05 00:02:56.6047|INFO|Logger|<- move E8
2021-11-05 00:02:56.7187|INFO|Logger|-> move E2
2021-11-05 00:02:56.7187|INFO|Logger|<- move E7
2021-11-05 00:02:56.8349|INFO|Logger|-> move E3
2021-11-05 00:02:56.8349|INFO|Logger|<- move E6
2021-11-05 00:02:56.9531|INFO|Logger|-> move E4
2021-11-05 00:02:56.9531|INFO|Logger|<- move E5
2021-11-05 00:02:57.0663|INFO|Logger|-> jump E6
2021-11-05 00:02:57.0663|INFO|Logger|<- move E4
2021-11-05 00:02:57.1676|INFO|Logger|-> wall W3h
2021-11-05 00:02:57.4094|INFO|Logger|<- wall W6h
2021-11-05 00:02:57.5029|INFO|Logger|-> move D6
2021-11-05 00:02:57.8001|INFO|Logger|<- wall U6h
2021-11-05 00:02:57.8761|INFO|Logger|-> move C6
2021-11-05 00:02:58.1670|INFO|Logger|<- wall T5v
2021-11-05 00:02:58.2538|INFO|Logger|-> wall U3h
2021-11-05 00:02:58.4854|INFO|Logger|<- wall V5v
2021-11-05 00:02:58.5528|INFO|Logger|-> wall T3v
2021-11-05 00:02:59.4828|INFO|Logger|<- wall W4h
2021-11-05 00:02:59.5562|INFO|Logger|-> move D6
2021-11-05 00:02:59.7346|INFO|Logger|<- move F4
2021-11-05 00:02:59.8075|INFO|Logger|-> move D5
2021-11-05 00:02:59.9962|INFO|Logger|<- move G4
2021-11-05 00:03:00.0784|INFO|Logger|-> move D4
2021-11-05 00:03:00.3102|INFO|Logger|<- move G3
2021-11-05 00:03:00.3785|INFO|Logger|-> move E4
2021-11-05 00:03:00.5670|INFO|Logger|<- move G2
2021-11-05 00:03:00.6313|INFO|Logger|-> move F4
2021-11-05 00:03:00.7187|INFO|Logger|<- move G1
2021-11-05 00:03:00.7187|INFO|Logger|Killing client process...
2021-11-05 00:03:00.7257|INFO|Logger|Win 
2021-11-05 00:03:00.7257|INFO|Logger|----------------------
2021-11-05 00:03:00.7257|INFO|Logger|Executing run #9
2021-11-05 00:03:00.7257|INFO|Logger|Chosen color for player: White
2021-11-05 00:03:00.9966|INFO|Logger|<- move E8
2021-11-05 00:03:01.1083|INFO|Logger|-> move E2
2021-11-05 00:03:01.1083|INFO|Logger|<- move E7
2021-11-05 00:03:01.2223|INFO|Logger|-> move E3
2021-11-05 00:03:01.2223|INFO|Logger|<- move E6
2021-11-05 00:03:01.3371|INFO|Logger|-> move E4
2021-11-05 00:03:01.3371|INFO|Logger|<- move E5
2021-11-05 00:03:01.4555|INFO|Logger|-> wall W1h
2021-11-05 00:03:01.6406|INFO|Logger|<- jump E3
2021-11-05 00:03:01.7382|INFO|Logger|-> move E5
2021-11-05 00:03:01.9121|INFO|Logger|<- move E2
2021-11-05 00:03:01.9947|INFO|Logger|-> move E6
2021-11-05 00:03:02.2260|INFO|Logger|<- wall W7h
2021-11-05 00:03:02.2955|INFO|Logger|-> move E7
2021-11-05 00:03:02.5108|INFO|Logger|<- wall V8h
2021-11-05 00:03:02.5635|INFO|Logger|-> move D7
2021-11-05 00:03:02.7808|INFO|Logger|<- wall U7v
2021-11-05 00:03:02.8379|INFO|Logger|-> move D8
2021-11-05 00:03:02.9975|INFO|Logger|<- wall W8v
2021-11-05 00:03:03.0560|INFO|Logger|-> move D7
2021-11-05 00:03:03.1766|INFO|Logger|<- move D2
2021-11-05 00:03:03.2253|INFO|Logger|-> move D6
2021-11-05 00:03:03.3133|INFO|Logger|<- move D1
2021-11-05 00:03:03.3133|INFO|Logger|Killing client process...
2021-11-05 00:03:03.3332|INFO|Logger|Win 
2021-11-05 00:03:03.3332|INFO|Logger|----------------------
2021-11-05 00:03:03.3332|INFO|Logger|Executing run #10
2021-11-05 00:03:03.3332|INFO|Logger|Chosen color for player: Black
2021-11-05 00:03:03.4780|INFO|Logger|-> move E8
2021-11-05 00:03:03.6095|INFO|Logger|<- move E2
2021-11-05 00:03:03.7269|INFO|Logger|-> wall V8v
2021-11-05 00:03:03.9415|INFO|Logger|<- move E3
2021-11-05 00:03:04.0567|INFO|Logger|-> move E7
2021-11-05 00:03:04.3217|INFO|Logger|<- move E4
2021-11-05 00:03:04.4409|INFO|Logger|-> wall W7h
2021-11-05 00:03:04.7060|INFO|Logger|<- move E5
2021-11-05 00:03:04.8176|INFO|Logger|-> wall V6h
2021-11-05 00:03:05.0869|INFO|Logger|<- move F5
2021-11-05 00:03:05.1938|INFO|Logger|-> wall U6v
2021-11-05 00:03:05.4965|INFO|Logger|<- wall W6v
2021-11-05 00:03:05.5789|INFO|Logger|-> move D7
2021-11-05 00:03:05.8932|INFO|Logger|<- wall T5h
2021-11-05 00:03:05.9550|INFO|Logger|-> move D8
2021-11-05 00:03:06.5011|INFO|Logger|<- wall T7h
2021-11-05 00:03:06.5555|INFO|Logger|-> move C8
2021-11-05 00:03:06.9569|INFO|Logger|<- wall S6h
2021-11-05 00:03:07.0110|INFO|Logger|-> move B8
2021-11-05 00:03:07.2628|INFO|Logger|<- move G5
2021-11-05 00:03:07.3172|INFO|Logger|-> move A8
2021-11-05 00:03:07.6339|INFO|Logger|<- move H5
2021-11-05 00:03:07.6928|INFO|Logger|-> move A7
2021-11-05 00:03:07.9107|INFO|Logger|<- move H6
2021-11-05 00:03:07.9733|INFO|Logger|-> move B7
2021-11-05 00:03:08.2401|INFO|Logger|<- move H7
2021-11-05 00:03:08.2940|INFO|Logger|-> move C7
2021-11-05 00:03:08.5259|INFO|Logger|<- move H8
2021-11-05 00:03:08.5799|INFO|Logger|-> move C6
2021-11-05 00:03:08.7488|INFO|Logger|<- move H9
2021-11-05 00:03:08.7488|INFO|Logger|Killing client process...
2021-11-05 00:03:08.7908|INFO|Logger|Win 
2021-11-05 00:03:08.7908|INFO|Logger|----------------------
2021-11-05 00:03:08.8012|INFO|Logger|Executing run #11
2021-11-05 00:03:08.8012|INFO|Logger|Chosen color for player: Black
2021-11-05 00:03:08.9800|INFO|Logger|-> move E8
2021-11-05 00:03:09.0961|INFO|Logger|<- move E2
2021-11-05 00:03:09.2108|INFO|Logger|-> move E7
2021-11-05 00:03:09.2108|INFO|Logger|<- move E3
2021-11-05 00:03:09.3282|INFO|Logger|-> wall W7h
2021-11-05 00:03:09.5970|INFO|Logger|<- move E4
2021-11-05 00:03:09.7110|INFO|Logger|-> wall V6h
2021-11-05 00:03:09.9211|INFO|Logger|<- move D4
2021-11-05 00:03:10.0226|INFO|Logger|-> move F7
2021-11-05 00:03:10.3748|INFO|Logger|<- wall X6h
2021-11-05 00:03:10.4715|INFO|Logger|-> move G7
